tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,url
889665388333682689,2017-07-25 01:55:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",haha be fence someone puppo something that her. about the no help seriously a 13/10 but Here's to on seems,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13.0,10,,puppo,8924,44284,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True,['https://t.co/BxvuXk0UCm']
889638837579907072,2017-07-25 00:10:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",But This enough. best. it's Sometimes that's He Ted. does ok. is assist not 12/10 would his,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12.0,10,Ted,,3983,24884,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True,['https://t.co/f8dEDcrKSR']
889531135344209921,2017-07-24 17:02:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This Stuart. favorite pack. filled He's puppo #BarkWeek bones fanny only. is Secretly 13/10 puppared with sporting his,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13.0,10,Stuart,puppo,2013,13988,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True,['https://t.co/y70o6h3isq']
889278841981685760,2017-07-24 00:19:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",be fr*ckin This one Seems frightening #BarkWeek of witnessing many Oliver. brutal is 13/10 playing victim. with attacks. to his You're,https://twitter.com/dog_rates/status/889278841981685760/video/1,13.0,10,Oliver,,4758,23231,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.027350700000000002,True,['https://t.co/WpHvrQedPb']
888917238123831296,2017-07-23 00:22:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jim. This for him like fren. He sit the boys. is a both how good 12/10 Taught found to,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12.0,10,Jim,,4003,26829,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,golden_retriever,0.714719,True,Tibetan_mastiff,0.12018399999999999,True,Labrador_retriever,0.10550599999999999,True,['https://t.co/chxruIOUJN']
888804989199671297,2017-07-22 16:56:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",my it. This for him has it proud like without stick. throw of Would He you do is a 13/10 taking Very best would new Zeke. to,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13.0,10,Zeke,,3775,23559,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True,['https://t.co/HTQ77yNQ5K']
888554962724278272,2017-07-22 00:23:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",inspirational This Ralphus. is borkdrive. 13/10 up. Attempting He's maximum af powering,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13.0,10,Ralphus,,3086,18172,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True,['https://t.co/YnYAFCTTiK']
888078434458587136,2017-07-20 16:49:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This job want he interviewed injustice. He h*ckin the anyway is A didn't just Gerald. for. get 12/10 was told,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12.0,10,Gerald,,3091,20082,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.9950260000000001,True,pug,0.0009319080000000001,True,bull_mastiff,0.000903211,True,['https://t.co/DK7iDPfuRX']
887705289381826560,2017-07-19 16:06:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This for sale. 'boop has Currently midweek He h*ckin the Jeffrey. monopoly is pool 13/10 a noodles. two' strategic running on,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13.0,10,Jeffrey,,4813,27929,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.026236400000000003,True,['https://t.co/PhrUk20Q64']
887473957103951883,2017-07-19 00:47:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This someone attempted were pics. She some Canela. help is her 13/10 fancy They porch unsuccessful.,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13.0,10,Canela,,16054,63334,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True,['https://t.co/cLyzpcUcMX']
887343217045368832,2017-07-18 16:08:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",needed please this emmylouroo) You today. you have see 13/10 not known enjoy may (IG: to,https://twitter.com/dog_rates/status/887343217045368832/video/1,13.0,10,,,9372,31043,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True,['https://t.co/WZqNqygEyV']
887101392804085760,2017-07-18 00:07:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",send in Antarctic We suffocate Bear. dogs. Jubilant rate House floof is a only This... 12/10 Please you... would Thank,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12.0,10,,,5326,28259,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.029704700000000007,True,['https://t.co/4Ad1jzJSdp']
886983233522544640,2017-07-17 16:17:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",environment This thrive in Rarely find an cup. is her 13/10 very leaves shy. Maya. would She's to,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13.0,10,Maya,,6827,32137,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False,['https://t.co/I6oNy0CgiT']
886736880519319552,2017-07-16 23:58:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://t.co/ISvKOSkd5b This He's Mingus. he needs is a help

https://t.co/bVi0Yr4Cff but 13/10, smol pup. Confirmed father your wonderful to his","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13.0,10,Mingus,,2847,11033,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.08634630000000001,True,"['https://t.co/bVi0Yr4Cff', 'https://t.co/ISvKOSkd5b']"
886366144734445568,2017-07-15 23:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper immediate. victim the Roscoe ejections. fallen spontaneous is deep Roscoe. breaths BlepiPen Get 12/10 Another to tongue,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12.0,10,Roscoe,pupper,2823,19488,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,True,Chihuahua,0.00036117800000000003,True,Boston_bull,7.55616e-05,True,['https://t.co/RGE08MIJox']
886258384151887873,2017-07-15 16:17:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This down. someone doggles fix. pupside Waffles. Waffles is assist 13/10 Unsure are how to His,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13.0,10,Waffles,,5641,25804,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False,['https://t.co/xZDA9Qsq1O']
885984800019947520,2017-07-14 22:10:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pls This Other discretion an right rip will He h*ckin pet finger is clearly accessory. Jimbo. Viewer ur dog with 12/10 off. advised. caution,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12.0,10,Jimbo,,5999,30043,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.9724940000000001,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True,['https://t.co/BuveP0uMF1']
885528943205470208,2017-07-13 15:58:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This Happens fell She pat of mid-excavation. the Maisey. asleep is noggin 13/10 approvingly us. best would to,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13.0,10,Maisey,,5704,33160,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True,['https://t.co/tp1kQ8i9JF']
885167619883638784,2017-07-12 16:03:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here over undercover Zero as investigative doing Pawbably have a 13/10 malamute. work. control corgi we happenings. important tongue,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13.0,10,,,3897,20166,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True,['https://t.co/44ItaMubBf']
884925521741709313,2017-07-12 00:01:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","it. This of it's delightful, He about what you is a hat. think Earl Nervous 12/10 Earl. found",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12.0,10,Earl,,16100,70900,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True,['https://t.co/MYJvdlNRVa']
884876753390489601,2017-07-11 20:47:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It's This you're taste test Lola Lola. atmosphere. the Must doing earth time her 13/10 is outside. great and first,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13.0,10,Lola,,4974,25634,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True,['https://t.co/74TKAUsLkO']
884562892145688576,2017-07-11 00:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is 13/10 so He's just Kevin secret happy. Kevin. your what,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13.0,10,Kevin,,4194,22397,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.044001900000000004,True,['https://t.co/1r4MFCbCX5']
884441805382717440,2017-07-10 15:58:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","occasions. for in Hat all 14/10 present itselizabethgales) as versatile. h*ck. you, Extremely is Pup I to Compact great (IG: Hat.",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14.0,10,,,5081,24977,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True,['https://t.co/vvBOcC2VdC']
884162670584377345,2017-07-09 21:29:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",for all Meet he any dapper He dangerously his doesn't Yogi. have meetings enjoys just dog times. doggo best today at 12/10 important looking,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12.0,10,Yogi,doggo,2668,18831,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True,['https://t.co/YSI00BzTBZ']
883838122936631299,2017-07-09 00:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mess. This for someone this though. He believe the boy can't you help is out Offered Got clean good super pup. vacuum 12/10 Noah. to made,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12.0,10,Noah,,3049,20139,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True,['https://t.co/V85xujjDDY']
883482846933004288,2017-07-08 00:28:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","offering not, This also If favorite smile. She she 13.5/10 hopes smile you is her Bella. monkey. made","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",13.5,10,Bella,,8821,42261,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True,['https://t.co/qjrljjt948']
883360690899218434,2017-07-07 16:22:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eyes be floofer h*ck schoolbus Meet Lost heroic as He ever the Grizzwald. volcano did see. a 13/10 from I may saving floofiest erpuption.,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13.0,10,Grizzwald,floofer,3293,20911,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.9879969999999999,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True,['https://t.co/rf661IFEYP']
883117836046086144,2017-07-07 00:17:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","send good. matter We dogs. pat rate don't h*ckin sneak no only 13/10 a how mechanics, Please you... would Thank","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13.0,10,,,5938,34209,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.9495620000000001,True,Labrador_retriever,0.04594790000000002,True,kuvasz,0.00247094,True,['https://t.co/Se5fZ9wp5E']
882992080364220416,2017-07-06 15:58:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This for confirmed ready Clearly He second. the boy wasn't is 13/10 puppared Rusty. great first pic.,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13.0,10,Rusty,,3463,22030,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.46677799999999997,True,Siberian_husky,0.406044,True,dingo,0.07341439999999999,False,['https://t.co/tyER0KpdXj']
882762694511734784,2017-07-06 00:46:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",my This Gus. wink. steal He's disinterested cheeky pupper. the perfected Already quite is 12/10 would girl let,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12.0,10,Gus,pupper,4359,26065,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.015579399999999997,True,['https://t.co/D43I96SlVu']
882627270321602560,2017-07-05 15:48:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ready This has Doggle He swim today. lesson stanleythe_corgi) Stanley. is 13/10 straps to first go. adjusted. (IG: Phelps nervous his,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13.0,10,Stanley,,5423,25843,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,['https://t.co/Nx52PGwH94']
882268110199369728,2017-07-04 16:01:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This it witnessing Alfy. happy Alfy success. is a 13/10 watermelon think 🇺🇸 I experience. first was his 4th You're,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13.0,10,Alfy,,10335,41341,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,True,Labrador_retriever,0.09898489999999999,True,cocker_spaniel,0.0171995,True,['https://t.co/fYP5RlutfA']
881906580714921986,2017-07-03 16:04:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cumberfloof. pettable This a is He's 12/10 dangerously Rey. Benebop,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12.0,10,Rey,,3038,22460,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.12701700000000002,False,['https://t.co/503CgWbhxQ']
881666595344535552,2017-07-03 00:11:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",selfie. puppertunity This for skills. would couldn't this boop miss He is a 13/10 Flawless focusing intensely Gary.,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13.0,10,Gary,,9532,46739,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_hound,0.25000300000000003,True,golden_retriever,0.16073900000000002,True,['https://t.co/7CSWCl8I6s']
881536004380872706,2017-07-02 15:32:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here borkdrive. paw-inspiring before pupper 14/10 af is a maximum seen speeds. Zooming never puffie_the_chow) at 
(IG: approaching",https://twitter.com/dog_rates/status/881536004380872706/video/1,14.0,10,,pupper,14293,45638,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False,['https://t.co/ghXBIIeQZF']
880872448815771648,2017-06-30 19:35:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", send again. in We Dogs well-dressed Ugh penguins. dogs. rate don't only please. not street 12/10 Please you... Thank floppy-tongued,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12.0,10,,,3420,19627,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True,['https://t.co/WiAMbTkDPf']
880465832366813184,2017-06-29 16:39:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This Complete beach She had this boop success. is her morning. a perform Bella. sandy 12/10 experience would first,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12.0,10,Bella,,5546,26257,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.9132549999999999,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True,['https://t.co/4VsFysDmiw']
880221127280381952,2017-06-29 00:27:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bleptomaniac. snug He's without Meet ejects warning. true Woof. well a A Jesse. 12/10 would Fetty tongue His,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12.0,10,Jesse,,3712,24864,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.052580299999999996,True,['https://t.co/fUod0tVmvK']
880095782870896641,2017-06-28 16:09:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",send in without Insubordinate @porch_rates. don't tho 11/10 them. We're not photos good porch Please dogs Pretty and churlish.,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11.0,10,,,3883,25499,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,['https://t.co/HauE8M3Bu4']
